order_id,user_id,merchant_id,order_date,order_value,promo_applied,delivery_time_min,is_late_delivery,support_contact_flag,is_first_order
O0004708,U001421,M0256,2025-12-07,28.41,False,25,False,False,False
O0004709,U001422,M0270,2026-01-04,8.22,True,36,False,False,True
O0004710,U001422,M0281,2026-01-22,16.32,False,42,False,False,False
O0004711,U001422,M0267,2026-01-31,18.56,False,43,False,False,False
O0004712,U001422,M0266,2026-02-08,16.82,True,40,False,False,False
O0004713,U001422,M0297,2026-02-26,14.67,True,43,False,False,False
O0004714,U001423,M0132,2025-12-27,22.0,True,56,False,False,True
O0004715,U001423,M0144,2026-01-17,20.29,False,20,False,False,False
O0004716,U001424,M0080,2025-08-06,42.74,False,29,False,False,True
O0004717,U001424,M0105,2025-08-16,12.66,False,32,False,False,False
O0004718,U001424,M0038,2025-08-23,20.56,False,32,False,False,False
O0004719,U001424,M0047,2025-08-27,21.91,True,32,False,False,False
O0004720,U001424,M0069,2025-09-06,20.82,False,34,False,False,False
O0004721,U001424,M0041,2025-09-12,21.91,True,18,False,False,False
O0004722,U001424,M0005,2025-09-20,24.66,False,41,False,False,False
O0004723,U001424,M0101,2025-10-01,26.3,True,42,False,False,False
O0004724,U001424,M0063,2025-10-13,23.07,False,34,False,False,False
O0004725,U001424,M0047,2025-10-23,29.74,False,49,True,False,False
O0004726,U001424,M0074,2025-11-01,38.52,False,40,False,False,False
O0004727,U001424,M0024,2025-11-09,37.75,False,30,False,False,False
O0004728,U001425,M0009,2025-08-19,15.15,True,32,False,False,True
O0004729,U001425,M0120,2025-08-24,33.65,False,27,False,False,False
O0004730,U001425,M0087,2025-09-01,20.61,False,49,True,False,False
O0004731,U001425,M0068,2025-09-07,11.2,False,46,True,False,False
O0004732,U001425,M0070,2025-09-18,26.14,False,22,False,False,False
O0004733,U001425,M0101,2025-09-24,25.09,False,30,False,False,False
O0004734,U001425,M0028,2025-10-05,19.97,False,38,False,True,False
O0004735,U001425,M0108,2025-10-16,26.72,False,47,True,True,False
O0004736,U001426,M0292,2025-09-16,25.34,False,42,False,False,True
O0004737,U001426,M0287,2025-09-22,14.85,True,42,False,False,False
O0004738,U001426,M0290,2025-09-29,24.48,False,36,False,False,False
O0004739,U001426,M0298,2025-10-06,26.72,True,29,False,False,False
O0004740,U001426,M0278,2025-10-16,14.41,True,31,False,False,False
O0004741,U001426,M0269,2025-10-24,22.22,True,49,True,False,False
O0004742,U001426,M0288,2025-11-04,32.26,False,48,True,False,False
O0004743,U001426,M0273,2025-11-10,33.66,False,24,False,False,False
O0004744,U001426,M0268,2025-11-21,23.84,False,34,False,False,False
O0004745,U001426,M0279,2025-12-03,40.83,False,52,True,False,False
O0004746,U001426,M0293,2025-12-15,35.62,False,18,False,False,False
O0004747,U001426,M0289,2025-12-27,27.66,False,34,False,False,False
O0004748,U001427,M0174,2025-11-02,15.64,True,38,False,False,True
O0004749,U001427,M0123,2025-11-17,22.15,False,23,False,False,False
O0004750,U001428,M0104,2026-02-23,19.93,False,31,False,False,True
O0004751,U001428,M0117,2026-03-07,24.3,False,28,False,False,False
O0004752,U001428,M0051,2026-03-22,33.87,True,44,False,False,False
O0004753,U001429,M0063,2026-02-15,14.61,False,37,False,False,True
O0004754,U001430,M0022,2026-03-31,32.13,False,41,False,False,True
O0004755,U001431,M0040,2026-01-21,33.61,False,32,False,False,True
O0004756,U001432,M0005,2026-02-19,22.91,False,46,False,False,True
O0004757,U001433,M0159,2026-03-05,21.67,False,40,False,False,True
O0004758,U001433,M0134,2026-03-27,21.31,False,44,False,False,False
O0004759,U001434,M0038,2025-11-30,10.0,False,33,False,False,True
O0004760,U001434,M0002,2025-12-10,15.85,False,26,False,False,False
O0004761,U001434,M0021,2025-12-16,24.49,False,30,False,False,False
O0004762,U001434,M0117,2025-12-26,25.48,True,18,False,False,False
O0004763,U001434,M0095,2026-01-06,25.6,True,25,False,False,False
O0004764,U001434,M0003,2026-01-14,19.6,False,38,False,False,False
O0004765,U001434,M0113,2026-01-21,35.11,False,28,False,True,False
O0004766,U001434,M0018,2026-01-26,15.2,False,66,True,False,False
O0004767,U001435,M0096,2026-01-07,11.27,False,48,True,False,True
O0004768,U001435,M0029,2026-01-18,24.57,False,38,False,False,False
O0004769,U001435,M0107,2026-01-30,23.62,False,43,False,False,False
O0004770,U001435,M0105,2026-02-08,20.06,False,37,False,False,False
O0004771,U001435,M0023,2026-02-15,24.9,False,29,False,False,False
O0004772,U001435,M0049,2026-02-22,26.31,True,43,False,False,False
O0004773,U001435,M0053,2026-03-02,20.76,False,37,False,False,False
O0004774,U001435,M0079,2026-03-08,23.39,True,41,False,False,False
O0004775,U001435,M0002,2026-03-15,17.25,False,38,False,False,False
O0004776,U001435,M0052,2026-03-22,13.54,True,44,False,False,False
O0004777,U001436,M0159,2026-03-18,20.41,False,42,False,False,True
O0004778,U001437,M0090,2025-08-07,18.07,False,45,False,False,True
O0004779,U001437,M0085,2025-08-18,21.55,False,31,False,False,False
O0004780,U001437,M0087,2025-08-27,10.0,True,30,False,False,False
O0004781,U001437,M0060,2025-09-07,39.09,False,41,False,False,False
O0004782,U001437,M0060,2025-09-16,35.21,False,45,False,False,False
O0004783,U001437,M0019,2025-09-27,18.92,False,41,False,False,False
O0004784,U001438,M0094,2026-01-31,12.22,True,23,False,False,True
O0004785,U001438,M0008,2026-02-16,30.76,False,41,False,False,False
O0004786,U001439,M0107,2026-01-16,9.22,False,26,False,False,True
O0004787,U001440,M0057,2026-01-11,25.28,True,26,False,False,True
O0004788,U001440,M0050,2026-02-02,34.37,False,45,False,False,False
O0004789,U001441,M0085,2025-08-31,37.26,False,42,False,False,True
O0004790,U001441,M0055,2025-09-23,16.78,False,41,False,False,False
O0004791,U001441,M0120,2025-10-06,30.32,False,36,False,False,False
O0004792,U001441,M0086,2025-10-22,14.6,False,23,False,False,False
O0004793,U001442,M0009,2026-02-27,12.84,True,29,False,False,True
O0004794,U001442,M0111,2026-03-03,24.28,False,42,False,False,False
O0004795,U001442,M0037,2026-03-15,16.73,True,32,False,False,False
O0004796,U001442,M0076,2026-03-20,35.1,True,32,False,False,False
O0004797,U001442,M0067,2026-03-26,17.17,False,42,False,False,False
O0004798,U001443,M0288,2026-03-08,27.53,True,24,False,False,True
O0004799,U001444,M0228,2026-02-02,13.83,True,58,False,False,True
O0004800,U001444,M0242,2026-03-04,24.39,False,39,False,False,False
O0004801,U001444,M0242,2026-03-31,22.78,False,20,False,False,False
O0004802,U001445,M0105,2025-10-05,20.41,True,49,True,False,True
O0004803,U001445,M0115,2025-10-28,28.92,False,42,False,False,False
O0004804,U001445,M0097,2025-11-12,30.72,False,36,False,False,False
O0004805,U001446,M0157,2025-12-31,19.53,True,21,False,False,True
O0004806,U001446,M0180,2026-01-30,38.25,False,38,False,False,False
O0004807,U001447,M0210,2026-02-01,12.47,False,43,False,False,True
O0004808,U001447,M0206,2026-02-18,22.74,True,44,False,False,False
O0004809,U001447,M0219,2026-03-02,28.84,True,46,False,False,False
O0004810,U001447,M0207,2026-03-10,26.74,True,43,False,False,False
O0004811,U001447,M0216,2026-03-20,22.15,False,33,False,False,False
O0004812,U001448,M0038,2026-03-14,9.03,True,41,False,False,True
O0004813,U001449,M0278,2025-12-05,36.89,False,37,False,False,True
O0004814,U001449,M0293,2025-12-20,14.01,False,48,True,False,False
O0004815,U001449,M0278,2026-01-12,29.27,False,65,True,False,False
O0004816,U001449,M0281,2026-01-25,15.86,True,20,False,False,False
O0004817,U001450,M0286,2025-09-09,27.02,True,24,False,False,True
O0004818,U001450,M0267,2025-10-05,22.99,False,53,False,False,False
O0004819,U001451,M0132,2026-01-25,15.0,True,36,False,False,True
O0004820,U001452,M0193,2025-11-30,25.92,False,56,True,True,True
O0004821,U001452,M0189,2025-12-27,26.06,False,57,True,False,False
O0004822,U001452,M0204,2026-01-16,41.19,False,32,False,False,False
O0004823,U001453,M0097,2025-08-19,29.69,True,44,False,False,True
O0004824,U001454,M0101,2026-03-06,21.38,True,50,True,False,True
O0004825,U001455,M0057,2025-09-03,28.87,False,32,False,False,True
O0004826,U001456,M0111,2025-11-22,15.17,True,23,False,False,True
O0004827,U001456,M0091,2025-11-29,32.64,False,33,False,False,False
O0004828,U001456,M0005,2025-12-11,36.28,True,36,False,False,False
O0004829,U001456,M0038,2025-12-17,24.7,True,28,False,False,False
O0004830,U001456,M0066,2025-12-24,36.38,False,21,False,False,False
O0004831,U001456,M0099,2025-12-29,27.49,True,26,False,False,False
O0004832,U001457,M0038,2026-03-21,23.03,False,20,False,False,True
O0004833,U001458,M0270,2025-08-12,19.8,False,37,False,False,True
O0004834,U001458,M0267,2025-08-23,31.34,False,56,False,False,False
O0004835,U001458,M0286,2025-08-29,21.37,False,42,False,False,False
O0004836,U001458,M0282,2025-09-10,24.56,True,26,False,False,False
O0004837,U001458,M0285,2025-09-17,22.24,False,50,True,True,False
O0004838,U001458,M0270,2025-09-28,21.07,False,49,True,False,False
O0004839,U001458,M0274,2025-10-03,31.37,False,41,False,False,False
O0004840,U001458,M0276,2025-10-13,20.57,False,28,False,False,False
O0004841,U001459,M0221,2025-07-10,10.76,True,47,True,False,True
O0004842,U001459,M0225,2025-07-19,23.45,False,47,False,False,False
O0004843,U001459,M0194,2025-07-23,15.67,False,34,False,False,False
O0004844,U001459,M0219,2025-08-02,26.12,False,37,False,False,False
O0004845,U001459,M0203,2025-08-09,15.84,False,30,False,False,False
O0004846,U001459,M0221,2025-08-16,23.62,True,20,False,False,False
O0004847,U001459,M0207,2025-08-28,26.62,False,30,False,False,False
O0004848,U001460,M0135,2025-09-20,24.72,True,52,True,False,True
O0004849,U001460,M0142,2025-10-05,19.26,True,38,False,False,False
O0004850,U001460,M0129,2025-10-24,35.89,False,36,False,False,False
O0004851,U001461,M0102,2025-10-28,23.22,True,33,False,False,True
O0004852,U001462,M0042,2025-11-29,13.93,True,46,True,True,True
O0004853,U001462,M0059,2025-12-14,14.28,True,34,False,False,False
O0004854,U001462,M0098,2026-01-06,24.17,False,43,False,False,False
O0004855,U001463,M0023,2025-09-23,26.91,True,37,False,False,True
O0004856,U001463,M0085,2025-10-05,13.42,False,28,False,False,False
O0004857,U001464,M0200,2026-03-05,27.35,False,38,False,False,True
O0004858,U001465,M0067,2025-11-21,22.67,True,30,False,False,True
O0004859,U001466,M0285,2025-10-13,8.0,True,18,False,False,True
O0004860,U001466,M0269,2025-10-25,22.32,False,54,True,False,False
O0004861,U001466,M0295,2025-11-14,8.0,True,48,True,False,False
O0004862,U001466,M0278,2025-12-02,32.19,False,37,False,False,False
O0004863,U001467,M0184,2025-10-24,18.67,True,27,False,False,True
O0004864,U001467,M0187,2025-11-02,12.66,False,27,False,False,False
O0004865,U001467,M0208,2025-11-12,38.16,False,35,False,False,False
O0004866,U001467,M0184,2025-11-17,36.39,True,23,False,True,False
O0004867,U001467,M0222,2025-11-24,29.72,False,40,False,False,False
O0004868,U001467,M0181,2025-12-06,31.7,False,24,False,False,False
O0004869,U001467,M0190,2025-12-14,25.57,True,18,False,False,False
O0004870,U001467,M0187,2025-12-18,27.73,True,19,False,False,False
O0004871,U001467,M0222,2025-12-27,39.7,False,41,False,False,False
O0004872,U001467,M0195,2026-01-04,22.46,False,57,True,False,False
O0004873,U001468,M0027,2025-07-29,31.57,True,44,False,False,True
O0004874,U001468,M0030,2025-08-07,18.12,False,36,False,False,False
O0004875,U001468,M0018,2025-08-19,14.32,False,52,True,False,False
O0004876,U001468,M0038,2025-08-25,18.63,False,39,False,False,False
O0004877,U001468,M0057,2025-08-30,32.27,False,18,False,False,False
O0004878,U001468,M0058,2025-09-11,10.48,False,29,False,True,False
O0004879,U001468,M0112,2025-09-19,26.74,False,36,False,False,False
O0004880,U001468,M0024,2025-09-27,30.57,False,35,False,False,False
O0004881,U001468,M0088,2025-10-07,21.7,False,45,False,False,False
O0004882,U001468,M0023,2025-10-12,38.99,False,44,False,False,False
O0004883,U001469,M0268,2026-01-27,32.02,True,40,False,False,True
O0004884,U001470,M0170,2025-09-25,27.73,False,47,True,False,True
O0004885,U001470,M0175,2025-10-06,20.39,False,43,False,False,False
O0004886,U001470,M0124,2025-10-18,16.62,False,29,False,False,False
O0004887,U001470,M0157,2025-10-28,25.03,True,41,False,True,False
O0004888,U001470,M0148,2025-11-09,22.81,False,41,False,False,False
O0004889,U001470,M0171,2025-11-19,23.16,False,26,False,False,False
O0004890,U001471,M0143,2025-11-23,21.26,True,18,False,False,True
O0004891,U001472,M0102,2025-08-07,13.44,False,35,False,False,True
O0004892,U001472,M0115,2025-08-22,25.95,False,18,False,False,False
O0004893,U001473,M0018,2025-08-19,11.57,True,31,False,False,True
O0004894,U001473,M0079,2025-09-16,12.4,False,22,False,False,False
O0004895,U001473,M0110,2025-10-03,14.42,True,45,False,False,False
O0004896,U001473,M0050,2025-10-17,31.19,True,31,False,False,False
O0004897,U001474,M0132,2025-08-31,15.37,False,25,False,False,True
O0004898,U001474,M0128,2025-09-16,30.42,False,18,False,False,False
O0004899,U001474,M0130,2025-09-24,10.62,False,48,True,False,False
O0004900,U001474,M0158,2025-10-06,18.73,True,18,False,False,False
O0004901,U001475,M0117,2026-03-05,25.47,True,36,False,False,True
O0004902,U001476,M0174,2025-10-30,22.0,True,21,False,False,True
O0004903,U001476,M0140,2025-11-08,31.93,False,18,False,False,False
O0004904,U001476,M0148,2025-11-17,18.39,False,31,False,False,False
O0004905,U001476,M0163,2025-12-03,8.0,True,32,False,False,False
O0004906,U001476,M0168,2025-12-19,21.34,False,34,False,False,False
O0004907,U001477,M0285,2025-10-10,23.79,True,43,False,False,True
O0004908,U001478,M0207,2025-09-23,20.21,True,35,False,False,True
O0004909,U001478,M0195,2025-10-15,31.48,False,60,True,False,False
O0004910,U001478,M0198,2025-11-12,24.21,False,34,False,False,False
O0004911,U001479,M0140,2025-07-27,39.57,True,45,False,False,True
O0004912,U001479,M0147,2025-08-19,17.95,True,21,False,False,False
O0004913,U001479,M0122,2025-09-07,8.98,False,26,False,False,False
O0004914,U001479,M0147,2025-10-07,13.69,True,38,False,False,False
O0004915,U001480,M0137,2025-10-30,25.75,True,51,False,False,True
O0004916,U001480,M0174,2025-11-06,20.48,True,44,False,False,False
O0004917,U001480,M0165,2025-11-20,28.27,True,29,False,False,False
O0004918,U001481,M0254,2025-10-13,10.67,True,34,False,False,True
O0004919,U001481,M0262,2025-10-21,23.93,False,43,False,False,False
O0004920,U001481,M0234,2025-10-31,15.18,False,48,True,True,False
O0004921,U001481,M0241,2025-11-11,10.98,True,37,False,False,False
O0004922,U001481,M0234,2025-11-16,21.45,False,33,False,False,False
O0004923,U001481,M0263,2025-11-28,14.96,False,32,False,False,False
O0004924,U001481,M0242,2025-12-08,17.42,False,36,False,False,False
O0004925,U001481,M0230,2025-12-17,25.43,False,30,False,False,False
O0004926,U001482,M0005,2025-10-18,27.53,False,36,False,False,True
O0004927,U001482,M0068,2025-10-31,22.75,True,39,False,False,False
O0004928,U001482,M0046,2025-11-18,21.36,False,29,False,False,False
O0004929,U001482,M0065,2025-12-06,19.24,False,40,False,False,False
O0004930,U001483,M0142,2026-03-15,15.45,True,21,False,False,True
O0004931,U001483,M0166,2026-03-28,29.19,False,29,False,False,False
O0004932,U001484,M0129,2025-11-07,23.63,True,36,False,False,True
O0004933,U001484,M0176,2025-11-20,12.53,False,32,False,False,False
O0004934,U001485,M0231,2025-12-03,22.49,False,39,False,False,True
O0004935,U001485,M0261,2025-12-11,23.64,True,43,False,False,False
O0004936,U001485,M0242,2025-12-21,26.51,True,36,False,False,False
O0004937,U001485,M0246,2026-01-07,20.96,False,52,True,False,False
O0004938,U001485,M0263,2026-01-20,18.81,False,37,False,False,False
O0004939,U001486,M0248,2026-02-16,29.15,True,43,False,False,True
O0004940,U001487,M0001,2026-02-01,26.55,True,35,False,False,True
O0004941,U001487,M0098,2026-02-20,24.39,False,24,False,False,False
O0004942,U001487,M0018,2026-03-17,13.48,False,33,False,False,False
O0004943,U001488,M0103,2025-10-17,17.94,False,50,True,False,True
O0004944,U001489,M0296,2026-02-27,21.75,False,36,False,False,True
O0004945,U001489,M0291,2026-03-19,25.32,False,40,False,False,False
O0004946,U001490,M0098,2026-03-31,26.6,False,21,False,False,True
O0004947,U001491,M0207,2025-11-12,28.11,True,34,False,False,True
O0004948,U001491,M0197,2025-11-26,29.12,False,25,False,False,False
O0004949,U001491,M0212,2025-12-15,14.52,False,35,False,False,False
O0004950,U001491,M0184,2025-12-31,32.18,False,28,False,False,False
O0004951,U001491,M0201,2026-01-15,18.39,True,25,False,False,False
O0004952,U001491,M0183,2026-01-24,12.1,True,33,False,False,False
O0004953,U001491,M0197,2026-02-11,37.28,True,37,False,False,False
O0004954,U001492,M0123,2025-09-06,20.53,False,22,False,False,True
O0004955,U001493,M0253,2025-12-12,13.2,False,23,False,True,True
O0004956,U001493,M0251,2025-12-22,28.23,False,25,False,False,False
O0004957,U001493,M0246,2026-01-02,29.2,False,43,False,False,False
O0004958,U001493,M0236,2026-01-13,24.72,False,48,False,False,False
O0004959,U001493,M0259,2026-01-17,14.45,True,45,False,False,False
O0004960,U001493,M0245,2026-01-21,29.67,False,24,False,False,False
O0004961,U001494,M0114,2025-12-04,37.03,True,42,False,False,True
O0004962,U001494,M0011,2025-12-23,21.66,False,27,False,False,False
O0004963,U001494,M0089,2025-12-30,20.46,True,45,False,False,False
O0004964,U001495,M0245,2025-11-19,10.24,False,28,False,False,True
O0004965,U001496,M0105,2025-12-20,14.92,True,20,False,False,True
O0004966,U001496,M0025,2025-12-24,16.28,False,55,False,False,False
O0004967,U001496,M0102,2026-01-01,17.23,False,30,False,False,False
O0004968,U001496,M0063,2026-01-12,16.01,False,28,False,False,False
O0004969,U001496,M0002,2026-01-22,17.21,False,48,True,False,False
O0004970,U001496,M0115,2026-01-30,34.15,False,47,True,False,False
O0004971,U001496,M0115,2026-02-04,22.63,False,39,False,False,False
O0004972,U001497,M0266,2025-09-01,20.54,True,32,False,False,True
O0004973,U001497,M0288,2025-09-19,25.34,False,35,False,False,False
O0004974,U001497,M0282,2025-09-26,16.97,True,57,True,False,False
O0004975,U001497,M0270,2025-10-07,23.15,True,37,False,False,False
O0004976,U001497,M0296,2025-10-18,25.62,False,50,True,False,False
O0004977,U001497,M0277,2025-11-06,25.88,False,47,True,False,False
O0004978,U001497,M0293,2025-11-13,12.01,True,41,False,False,False
O0004979,U001498,M0247,2025-10-16,31.21,False,21,False,False,True
