user_id,signup_date,first_order_date,city,acquisition_channel,initial_promo_received,is_uber_cross_user
U001355,2026-03-11,2026-03-12,Los Angeles,Paid Social,True,False
U001356,2025-07-19,2025-08-02,Los Angeles,Organic,True,False
U001357,2025-10-02,2025-11-12,Los Angeles,Referral,False,True
U001358,2025-11-26,2025-12-09,San Francisco,Uber Cross-App,True,True
U001359,2026-01-03,2026-01-17,Los Angeles,Uber Cross-App,False,True
U001360,2025-11-27,2025-12-06,Los Angeles,Paid Social,True,False
U001361,2025-11-11,2025-11-13,San Diego,Paid Social,True,False
U001362,2025-09-06,2025-09-27,Los Angeles,Local Campaign,False,True
U001363,2026-02-22,2026-02-28,San Francisco,Organic,True,False
U001364,2025-07-09,2025-07-12,Los Angeles,Referral,True,False
U001365,2025-08-20,2025-08-23,Los Angeles,Paid Social,True,False
U001366,2025-10-15,2025-10-25,San Diego,Uber Cross-App,True,False
U001367,2025-08-08,2025-08-28,Seattle,Uber Cross-App,False,False
U001368,2025-12-23,2025-12-28,Los Angeles,Local Campaign,True,False
U001369,2025-09-04,2025-09-14,Phoenix,Local Campaign,False,False
U001370,2025-12-25,2026-01-28,Los Angeles,Local Campaign,False,False
U001371,2025-11-26,2025-12-02,San Francisco,Referral,True,False
U001372,2025-09-14,2025-09-27,San Francisco,Uber Cross-App,True,True
U001373,2025-07-06,2025-07-10,San Diego,Local Campaign,True,False
U001374,2025-08-13,2025-09-08,Seattle,Organic,False,True
U001375,2025-07-21,2025-08-25,Los Angeles,Organic,False,False
U001376,2025-11-09,2025-11-17,Phoenix,Paid Social,True,False
U001377,2025-12-22,2025-12-24,Los Angeles,Local Campaign,True,False
U001378,2026-01-29,2026-02-07,Los Angeles,Paid Social,True,False
U001379,2025-10-24,2025-11-03,Los Angeles,Uber Cross-App,False,False
U001380,2025-11-29,2026-01-13,San Francisco,Local Campaign,False,False
U001381,2025-07-06,2025-07-10,Seattle,Referral,True,False
U001382,2025-08-19,2025-08-23,Los Angeles,Uber Cross-App,False,True
U001383,2025-11-21,2025-12-02,Los Angeles,Referral,True,False
U001384,2025-07-18,2025-07-24,Los Angeles,Local Campaign,True,False
U001385,2026-01-20,2026-03-04,San Francisco,Organic,False,False
U001386,2026-01-21,2026-01-29,Seattle,Uber Cross-App,True,True
U001387,2026-01-12,2026-01-17,Los Angeles,Paid Social,True,False
U001388,2026-01-17,2026-01-27,Los Angeles,Local Campaign,True,False
U001389,2025-12-30,2026-01-30,Phoenix,Local Campaign,False,True
U001390,2025-10-25,2025-11-12,Phoenix,Referral,False,False
U001391,2026-01-25,2026-01-29,San Francisco,Referral,True,False
U001392,2025-07-27,2025-08-03,San Diego,Local Campaign,False,False
U001393,2025-08-14,2025-08-22,Los Angeles,Referral,True,True
U001394,2025-12-11,2025-12-11,San Francisco,Local Campaign,False,False
U001395,2026-01-18,2026-01-20,Los Angeles,Paid Social,True,False
U001396,2025-11-19,2025-12-06,San Francisco,Local Campaign,False,True
U001397,2025-09-05,2025-09-30,San Diego,Local Campaign,False,False
U001398,2026-03-29,2026-03-31,Los Angeles,Uber Cross-App,False,True
U001399,2025-08-25,2025-09-08,Seattle,Uber Cross-App,True,True
U001400,2025-09-24,2025-09-26,Los Angeles,Local Campaign,True,True
U001401,2025-09-19,2025-10-29,Los Angeles,Local Campaign,False,False
U001402,2026-03-02,2026-03-13,San Francisco,Organic,False,False
U001403,2025-10-27,2025-11-01,Seattle,Organic,True,False
U001404,2025-10-11,2025-11-20,Los Angeles,Organic,False,False
U001405,2025-07-18,2025-07-26,Los Angeles,Paid Social,True,False
U001406,2026-01-10,2026-01-23,Los Angeles,Organic,True,True
U001407,2025-09-18,2025-09-30,San Francisco,Organic,False,True
U001408,2026-03-31,2026-03-31,Seattle,Referral,True,False
U001409,2025-07-28,2025-09-06,San Diego,Paid Social,False,False
U001410,2026-01-01,2026-01-06,Los Angeles,Referral,True,False
U001411,2026-03-30,2026-03-31,Phoenix,Uber Cross-App,False,True
U001412,2026-03-30,2026-03-31,San Francisco,Organic,False,True
U001413,2026-01-02,2026-01-28,Los Angeles,Local Campaign,False,False
U001414,2025-10-16,2025-11-17,Los Angeles,Local Campaign,False,False
U001415,2025-07-30,2025-08-07,Los Angeles,Paid Social,True,True
U001416,2025-10-24,2025-11-05,Seattle,Uber Cross-App,False,True
U001417,2026-03-06,2026-03-20,Los Angeles,Referral,True,False
U001418,2025-09-13,2025-09-22,San Francisco,Organic,False,False
U001419,2025-11-11,2025-11-20,San Francisco,Referral,True,False
U001420,2025-10-22,2025-11-01,Los Angeles,Organic,False,True
U001421,2025-08-04,2025-09-06,Seattle,Local Campaign,False,False
U001422,2025-12-29,2026-01-04,Phoenix,Uber Cross-App,True,True
U001423,2025-12-21,2025-12-27,San Francisco,Referral,True,False
U001424,2025-07-14,2025-08-06,Los Angeles,Organic,False,True
U001425,2025-08-06,2025-08-19,Los Angeles,Referral,True,False
U001426,2025-09-06,2025-09-16,Phoenix,Referral,False,False
U001427,2025-10-28,2025-11-02,San Francisco,Organic,True,False
U001428,2026-02-16,2026-02-23,Los Angeles,Local Campaign,False,False
U001429,2026-01-20,2026-02-15,Los Angeles,Paid Social,False,False
U001430,2026-03-13,2026-03-31,Los Angeles,Organic,False,False
U001431,2026-01-05,2026-01-21,Los Angeles,Referral,False,False
U001432,2026-01-16,2026-02-19,Los Angeles,Organic,False,False
U001433,2026-02-14,2026-03-05,San Francisco,Local Campaign,False,False
U001434,2025-11-23,2025-11-30,Los Angeles,Organic,False,False
U001435,2025-11-24,2026-01-07,Los Angeles,Paid Social,False,False
U001436,2026-02-13,2026-03-18,San Francisco,Referral,False,False
U001437,2025-07-24,2025-08-07,Los Angeles,Local Campaign,False,False
U001438,2026-01-24,2026-01-31,Los Angeles,Paid Social,True,True
U001439,2026-01-07,2026-01-16,Los Angeles,Organic,False,False
U001440,2026-01-06,2026-01-11,Los Angeles,Referral,True,False
U001441,2025-08-15,2025-08-31,Los Angeles,Organic,False,False
U001442,2026-02-26,2026-02-27,Los Angeles,Paid Social,True,False
U001443,2026-02-24,2026-03-08,Phoenix,Local Campaign,True,False
U001444,2026-01-26,2026-02-02,Seattle,Paid Social,True,False
U001445,2025-09-22,2025-10-05,Los Angeles,Paid Social,True,True
U001446,2025-12-19,2025-12-31,San Francisco,Paid Social,True,False
U001447,2026-01-12,2026-02-01,San Diego,Uber Cross-App,False,False
U001448,2026-03-09,2026-03-14,Los Angeles,Referral,True,False
U001449,2025-11-17,2025-12-05,Phoenix,Uber Cross-App,False,True
U001450,2025-09-02,2025-09-09,Phoenix,Paid Social,True,False
U001451,2026-01-23,2026-01-25,San Francisco,Paid Social,True,True
U001452,2025-10-23,2025-11-30,San Diego,Organic,False,False
U001453,2025-08-16,2025-08-19,Los Angeles,Local Campaign,True,True
U001454,2026-02-27,2026-03-06,Los Angeles,Paid Social,True,False
U001455,2025-07-23,2025-09-03,Los Angeles,Uber Cross-App,False,True
U001456,2025-11-16,2025-11-22,Los Angeles,Referral,True,True
U001457,2026-03-20,2026-03-21,Los Angeles,Organic,False,False
U001458,2025-07-29,2025-08-12,Phoenix,Uber Cross-App,False,True
U001459,2025-07-02,2025-07-10,San Diego,Local Campaign,True,True
U001460,2025-09-10,2025-09-20,San Francisco,Organic,True,False
U001461,2025-10-28,2025-10-28,Los Angeles,Local Campaign,True,False
U001462,2025-11-24,2025-11-29,Los Angeles,Referral,True,False
U001463,2025-09-23,2025-09-23,Los Angeles,Uber Cross-App,True,False
U001464,2026-02-23,2026-03-05,San Diego,Local Campaign,False,True
U001465,2025-11-16,2025-11-21,Los Angeles,Referral,True,False
U001466,2025-10-02,2025-10-13,Phoenix,Local Campaign,True,False
U001467,2025-10-24,2025-10-24,San Diego,Uber Cross-App,True,True
U001468,2025-07-26,2025-07-29,Los Angeles,Organic,True,False
U001469,2026-01-22,2026-01-27,Phoenix,Uber Cross-App,True,False
U001470,2025-08-22,2025-09-25,San Francisco,Local Campaign,False,False
U001471,2025-11-16,2025-11-23,San Francisco,Paid Social,True,False
U001472,2025-07-13,2025-08-07,Los Angeles,Paid Social,False,True
U001473,2025-08-09,2025-08-19,Los Angeles,Local Campaign,True,False
U001474,2025-08-18,2025-08-31,San Francisco,Paid Social,False,False
U001475,2026-03-01,2026-03-05,Los Angeles,Paid Social,True,False
U001476,2025-10-16,2025-10-30,San Francisco,Organic,True,True
U001477,2025-10-02,2025-10-10,Phoenix,Uber Cross-App,True,True
U001478,2025-09-10,2025-09-23,San Diego,Local Campaign,True,False
U001479,2025-07-25,2025-07-27,San Francisco,Referral,True,False
U001480,2025-10-28,2025-10-30,San Francisco,Uber Cross-App,True,False
U001481,2025-10-08,2025-10-13,Seattle,Paid Social,True,False
U001482,2025-10-16,2025-10-18,Los Angeles,Local Campaign,False,True
U001483,2026-03-15,2026-03-15,San Francisco,Paid Social,True,False
U001484,2025-11-03,2025-11-07,San Francisco,Organic,True,True
U001485,2025-11-26,2025-12-03,Seattle,Local Campaign,False,False
U001486,2026-02-09,2026-02-16,Seattle,Organic,True,False
U001487,2026-01-26,2026-02-01,Los Angeles,Paid Social,True,False
U001488,2025-10-17,2025-10-17,Los Angeles,Paid Social,False,False
U001489,2026-01-23,2026-02-27,Phoenix,Uber Cross-App,False,True
U001490,2026-03-11,2026-03-31,Los Angeles,Organic,False,False
U001491,2025-10-31,2025-11-12,San Diego,Uber Cross-App,True,True
U001492,2025-07-26,2025-09-06,San Francisco,Local Campaign,False,False
U001493,2025-11-13,2025-12-12,Seattle,Local Campaign,False,False
U001494,2025-11-23,2025-12-04,Los Angeles,Uber Cross-App,True,False
U001495,2025-10-10,2025-11-19,Seattle,Local Campaign,False,False
U001496,2025-12-15,2025-12-20,Los Angeles,Organic,True,True
U001497,2025-08-19,2025-09-01,Phoenix,Paid Social,True,True
U001498,2025-09-19,2025-10-16,Seattle,Paid Social,False,False
U001499,2025-12-18,2025-12-22,Phoenix,Uber Cross-App,False,True
U001500,2025-12-01,2025-12-18,Seattle,Paid Social,False,False
U001501,2026-03-13,2026-03-14,Los Angeles,Paid Social,True,False
U001502,2025-08-26,2025-09-03,Los Angeles,Paid Social,True,True
U001503,2026-01-24,2026-02-07,San Diego,Organic,True,False
U001504,2025-12-14,2025-12-14,Los Angeles,Organic,True,False
U001505,2025-11-11,2025-12-07,San Francisco,Organic,False,False
U001506,2025-07-12,2025-08-07,Los Angeles,Organic,False,False
U001507,2025-12-27,2026-01-24,Los Angeles,Uber Cross-App,False,False
U001508,2025-12-13,2025-12-24,Los Angeles,Referral,True,False
U001509,2025-07-23,2025-07-31,San Diego,Uber Cross-App,False,True
U001510,2026-02-04,2026-02-14,Los Angeles,Organic,True,False
U001511,2025-12-25,2026-01-13,San Francisco,Paid Social,False,False
U001512,2026-01-07,2026-01-21,Los Angeles,Local Campaign,False,False
U001513,2025-10-06,2025-10-13,Los Angeles,Referral,True,False
U001514,2026-01-14,2026-02-02,Los Angeles,Organic,False,False
U001515,2025-08-07,2025-08-09,Los Angeles,Local Campaign,True,False
U001516,2026-01-17,2026-01-22,Los Angeles,Uber Cross-App,False,True
U001517,2026-01-09,2026-01-21,Los Angeles,Paid Social,True,True
U001518,2026-03-27,2026-03-31,Phoenix,Organic,False,True
U001519,2026-01-01,2026-01-24,Los Angeles,Local Campaign,False,False
U001520,2025-09-28,2025-10-05,Phoenix,Local Campaign,True,True
U001521,2025-09-02,2025-09-13,Los Angeles,Referral,True,False
U001522,2026-03-01,2026-03-12,San Francisco,Uber Cross-App,True,True
U001523,2026-02-06,2026-02-06,Phoenix,Uber Cross-App,False,True
U001524,2025-11-24,2025-12-02,Phoenix,Referral,True,False
U001525,2026-03-20,2026-03-31,San Francisco,Local Campaign,False,False
U001526,2025-07-10,2025-07-10,Los Angeles,Organic,True,False
U001527,2026-03-05,2026-03-10,Los Angeles,Organic,True,True
U001528,2025-09-22,2025-09-28,Los Angeles,Local Campaign,True,True
U001529,2025-11-12,2025-11-17,San Diego,Local Campaign,False,True
U001530,2025-10-06,2025-10-13,Phoenix,Referral,False,False
U001531,2026-01-10,2026-02-05,San Diego,Referral,False,True
U001532,2026-02-02,2026-02-05,Seattle,Uber Cross-App,False,True
U001533,2025-09-07,2025-09-25,Los Angeles,Paid Social,False,True
U001534,2026-02-15,2026-02-16,San Francisco,Uber Cross-App,True,True
U001535,2026-02-24,2026-03-10,Phoenix,Paid Social,True,True
U001536,2025-10-31,2025-11-07,San Francisco,Referral,True,False
U001537,2025-11-14,2025-11-18,Los Angeles,Organic,True,False
U001538,2025-11-16,2025-12-02,Los Angeles,Uber Cross-App,False,True
U001539,2026-02-06,2026-02-13,Los Angeles,Uber Cross-App,True,True
U001540,2025-08-11,2025-08-20,Seattle,Local Campaign,True,True
U001541,2026-02-23,2026-02-25,San Francisco,Paid Social,True,True
U001542,2025-12-24,2025-12-26,San Diego,Paid Social,True,False
U001543,2026-02-09,2026-02-13,San Francisco,Paid Social,False,True
U001544,2026-03-29,2026-03-31,Los Angeles,Paid Social,True,False
U001545,2026-01-19,2026-02-12,Los Angeles,Local Campaign,False,False
U001546,2025-12-04,2025-12-12,San Francisco,Referral,False,False
U001547,2025-12-29,2026-01-04,Seattle,Paid Social,True,False
U001548,2025-07-11,2025-07-20,San Diego,Uber Cross-App,True,True
U001549,2026-01-10,2026-01-13,San Francisco,Paid Social,True,False
U001550,2026-01-19,2026-02-19,San Diego,Paid Social,False,False
U001551,2025-07-18,2025-07-20,San Diego,Referral,True,False
U001552,2025-08-28,2025-10-11,Los Angeles,Uber Cross-App,False,True
U001553,2025-07-16,2025-07-29,San Francisco,Referral,True,False
U001554,2025-11-06,2025-12-07,San Francisco,Organic,False,True
U001555,2026-02-27,2026-02-28,Los Angeles,Paid Social,False,False
U001556,2026-03-18,2026-03-31,San Diego,Organic,False,True
U001557,2025-12-09,2025-12-25,San Diego,Paid Social,False,False
U001558,2025-09-16,2025-10-01,San Francisco,Organic,False,True
U001559,2025-09-07,2025-09-27,San Diego,Local Campaign,False,False
U001560,2025-07-18,2025-08-15,Seattle,Organic,False,True
U001561,2025-10-28,2025-10-31,Los Angeles,Paid Social,True,False
U001562,2026-03-03,2026-03-10,San Diego,Referral,True,False
U001563,2026-02-01,2026-02-15,Los Angeles,Paid Social,True,True
U001564,2025-10-16,2025-11-07,San Diego,Uber Cross-App,False,True
U001565,2025-10-23,2025-11-03,Seattle,Referral,True,False
U001566,2025-07-02,2025-07-15,Los Angeles,Paid Social,True,False
U001567,2025-07-23,2025-08-01,Los Angeles,Organic,True,True
U001568,2025-11-05,2025-11-17,Los Angeles,Referral,True,False
U001569,2025-07-09,2025-07-19,Phoenix,Referral,True,True
U001570,2025-10-30,2025-11-13,Phoenix,Local Campaign,False,False
U001571,2025-11-06,2025-11-16,Los Angeles,Referral,True,True
U001572,2025-11-04,2025-11-14,Los Angeles,Local Campaign,False,False
U001573,2026-03-04,2026-03-04,Los Angeles,Paid Social,True,False
U001574,2025-11-14,2025-12-04,Los Angeles,Uber Cross-App,False,True
U001575,2025-12-02,2025-12-11,Los Angeles,Referral,True,True
U001576,2026-03-06,2026-03-31,San Francisco,Uber Cross-App,False,False
U001577,2026-01-27,2026-02-23,San Diego,Uber Cross-App,False,False
U001578,2025-09-25,2025-09-27,San Francisco,Referral,True,True
U001579,2026-03-23,2026-03-27,Phoenix,Paid Social,True,False
U001580,2025-08-19,2025-08-25,San Francisco,Local Campaign,True,False
U001581,2026-01-09,2026-01-23,Phoenix,Organic,True,False
U001582,2025-10-17,2025-10-26,Seattle,Paid Social,True,True
U001583,2026-02-21,2026-03-19,San Diego,Local Campaign,False,False
U001584,2025-08-10,2025-08-18,Seattle,Referral,True,False
U001585,2025-08-02,2025-08-06,Los Angeles,Organic,True,True
U001586,2025-07-05,2025-08-07,Phoenix,Organic,False,False
U001587,2025-07-15,2025-08-08,San Diego,Paid Social,False,False
U001588,2025-09-21,2025-09-22,Los Angeles,Paid Social,True,False
U001589,2025-12-05,2025-12-17,Los Angeles,Organic,True,False
U001590,2026-03-03,2026-03-06,Phoenix,Referral,True,False
U001591,2026-01-20,2026-02-02,San Diego,Paid Social,False,False
U001592,2026-01-06,2026-01-09,Los Angeles,Referral,False,False
U001593,2026-01-23,2026-02-04,Seattle,Uber Cross-App,True,False
U001594,2025-11-17,2025-11-25,San Francisco,Referral,True,False
U001595,2025-11-26,2025-12-07,Seattle,Organic,False,False
U001596,2025-09-14,2025-09-27,San Francisco,Paid Social,False,False
U001597,2025-07-06,2025-07-20,San Diego,Referral,True,False
U001598,2026-03-07,2026-03-12,Los Angeles,Local Campaign,False,False
U001599,2025-08-03,2025-08-11,Los Angeles,Uber Cross-App,True,True
U001600,2025-12-19,2026-01-02,Seattle,Local Campaign,True,False
U001601,2026-01-12,2026-02-16,Seattle,Referral,False,True
U001602,2025-09-24,2025-10-07,Los Angeles,Local Campaign,False,False
U001603,2025-12-30,2026-01-05,Los Angeles,Organic,True,False
U001604,2025-11-21,2025-12-03,San Francisco,Uber Cross-App,True,True
U001605,2025-07-08,2025-07-15,Los Angeles,Paid Social,True,False
U001606,2025-10-16,2025-10-30,Los Angeles,Uber Cross-App,True,True
U001607,2026-01-19,2026-01-23,San Francisco,Paid Social,True,False
U001608,2025-09-24,2025-09-25,Phoenix,Referral,True,False
U001609,2025-07-16,2025-07-21,Phoenix,Uber Cross-App,True,True
U001610,2025-10-21,2025-10-21,San Diego,Uber Cross-App,True,False
U001611,2025-09-28,2025-10-04,Los Angeles,Local Campaign,True,False
U001612,2025-11-28,2025-12-29,Los Angeles,Organic,False,False
U001613,2026-02-24,2026-02-28,San Francisco,Paid Social,True,True
U001614,2025-11-10,2025-11-18,Seattle,Organic,True,True
U001615,2026-01-06,2026-02-20,Los Angeles,Paid Social,False,False
U001616,2025-12-05,2025-12-25,San Francisco,Uber Cross-App,False,False
U001617,2025-08-05,2025-08-11,Los Angeles,Local Campaign,True,False
U001618,2025-07-13,2025-07-28,Los Angeles,Uber Cross-App,False,True
U001619,2026-01-23,2026-02-03,Los Angeles,Paid Social,True,False
U001620,2026-01-05,2026-01-12,San Diego,Referral,True,False
U001621,2025-11-27,2025-12-01,Los Angeles,Uber Cross-App,True,True
U001622,2025-11-14,2025-11-14,San Francisco,Uber Cross-App,True,True
U001623,2026-02-28,2026-03-13,Los Angeles,Referral,True,True
U001624,2025-07-08,2025-08-07,Phoenix,Paid Social,False,True
U001625,2025-08-22,2025-09-17,Los Angeles,Paid Social,False,False
U001626,2026-02-18,2026-02-19,San Francisco,Uber Cross-App,True,True
U001627,2025-10-20,2025-11-17,Los Angeles,Paid Social,False,True
U001628,2025-07-18,2025-08-01,Los Angeles,Organic,True,True
U001629,2025-09-13,2025-10-02,Phoenix,Local Campaign,False,False
U001630,2025-12-12,2025-12-12,Los Angeles,Organic,False,False
U001631,2026-01-31,2026-02-14,Phoenix,Organic,False,True
U001632,2025-11-09,2025-11-23,Phoenix,Referral,True,False
U001633,2025-10-25,2025-10-25,San Diego,Local Campaign,True,False
U001634,2025-11-17,2025-12-06,Phoenix,Referral,False,False
U001635,2026-03-15,2026-03-25,San Diego,Organic,True,True
U001636,2026-02-13,2026-02-21,San Francisco,Uber Cross-App,True,True
U001637,2025-10-03,2025-10-15,Phoenix,Organic,True,True
U001638,2025-11-25,2026-01-08,San Diego,Referral,False,False
U001639,2025-11-20,2025-12-26,Phoenix,Organic,False,True
U001640,2026-02-15,2026-03-10,Los Angeles,Local Campaign,False,False
U001641,2026-03-25,2026-03-29,San Francisco,Paid Social,True,False
U001642,2025-10-27,2025-11-03,San Diego,Referral,True,False
U001643,2025-09-22,2025-09-30,San Francisco,Paid Social,True,True
U001644,2025-08-06,2025-09-01,Los Angeles,Local Campaign,False,False
U001645,2026-01-15,2026-02-08,Los Angeles,Local Campaign,False,False
U001646,2025-10-09,2025-10-12,Los Angeles,Local Campaign,True,False
U001647,2026-02-08,2026-02-08,Los Angeles,Organic,True,False
U001648,2025-07-17,2025-07-21,Los Angeles,Uber Cross-App,True,True
U001649,2026-02-05,2026-03-17,San Diego,Referral,False,True
U001650,2025-10-10,2025-10-22,San Diego,Referral,True,False
U001651,2025-11-09,2025-12-13,San Francisco,Organic,False,False
